date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:45:33	724810/724810	---M--	200	added ('OK')	image/png	etag:964d647addc3d903fb66c80f77a7439a	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/60a0dc29-0757-4f95-92ab-e626fd652c9c.png?h=a08a76d4c1544ecb91180069bbf7e4ae	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/60a0dc29-0757-4f95-92ab-e626fd652c9c511a.png	(from https://rentz.com.br/google-allo)
01:45:33	1719841/1719841	---M--	200	added ('OK')	image/png	etag:bf162f1861af8dce0c497838c8549e44	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/60a0dc29-0757-4f95-92ab-e626fd652c9c_rw_1920.png?h=66b4e4322d39cb4b48a380a740003438	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/60a0dc29-0757-4f95-92ab-e626fd652c9c_rw_1920b440.png	(from https://rentz.com.br/google-allo)
01:45:33	72916/72916	---M--	200	added ('OK')	image/png	etag:d7c90e428c97a1ca7800f2a8f4a2ad1a	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/1ed630f9-cc52-427e-b9a2-b79881bb0c9e.png?h=db74d0116b49b674cdbf0407e8cbffda	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/1ed630f9-cc52-427e-b9a2-b79881bb0c9e8fa5.png	(from https://rentz.com.br/google-allo)
01:45:33	187448/187448	---M--	200	added ('OK')	image/png	etag:5384fc4d24cdfdb71ad76897287d7d61	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/1ed630f9-cc52-427e-b9a2-b79881bb0c9e_rw_1920.png?h=bfd5ff811c9168e4cc2417ea957fc2b5	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/1ed630f9-cc52-427e-b9a2-b79881bb0c9e_rw_1920b07f.png	(from https://rentz.com.br/google-allo)
01:45:34	201334/201334	---M--	200	added ('OK')	image/png	etag:47ff71ea03d7a178dd4c3188518b45b2	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/13fb46d3-d7e4-4947-9344-868597e2565b.png?h=6740730972fd892b1d9574fd4fec48e1	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/13fb46d3-d7e4-4947-9344-868597e2565bc6a7.png	(from https://rentz.com.br/google-allo)
01:45:34	684285/684285	---M--	200	added ('OK')	image/png	etag:1d7072fe6e2025c159f2abdcae35b1cd	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/13fb46d3-d7e4-4947-9344-868597e2565b_rw_1920.png?h=f70f2daaff178f006f6e194323695638	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/13fb46d3-d7e4-4947-9344-868597e2565b_rw_1920fa10.png	(from https://rentz.com.br/google-allo)
01:45:34	55451/55451	---M--	200	added ('OK')	image/png	etag:bf8cf0c80516772510f7691fbee7b73a	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/ea7f40cf-36b8-4721-8832-4225ca9d5b24.png?h=b7829de5db293898f9335748f43c3b41	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/ea7f40cf-36b8-4721-8832-4225ca9d5b244f8d.png	(from https://rentz.com.br/google-allo)
01:45:35	145861/145861	---M--	200	added ('OK')	image/png	etag:a08e69bb1a02884053577516f53678e8	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/ea7f40cf-36b8-4721-8832-4225ca9d5b24_rw_1920.png?h=5b892eddbdc3ecfb319249f84ce954f8	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/ea7f40cf-36b8-4721-8832-4225ca9d5b24_rw_1920a3d2.png	(from https://rentz.com.br/google-allo)
01:45:35	35019/35019	---M--	200	added ('OK')	image/png	etag:7774e99e321cd7d3339ceedc9c9afa53	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/8cc3d4be-ae89-4be1-bb19-124d93d82fe6.png?h=9d500b583683770f5ca8745298a2051d	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/8cc3d4be-ae89-4be1-bb19-124d93d82fe6c28e.png	(from https://rentz.com.br/google-allo)
01:45:35	86193/86193	---M--	200	added ('OK')	image/png	etag:3286987dcf8b6bf89956b8b173a6b2cf	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/8cc3d4be-ae89-4be1-bb19-124d93d82fe6_rw_1920.png?h=7f445fb950d194c35a0c2f45d80f41a3	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/8cc3d4be-ae89-4be1-bb19-124d93d82fe6_rw_1920c03e.png	(from https://rentz.com.br/google-allo)
01:45:35	261836/261836	---M--	200	added ('OK')	image/png	etag:ef1267285dd8693ddbad6183f8998eab	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/9d43890d-79c4-49e3-96d0-811ef736d7c3.png?h=b3ea714d65dfd7a3a5647922ac048ab1	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/9d43890d-79c4-49e3-96d0-811ef736d7c3fdf1.png	(from https://rentz.com.br/google-allo)
01:45:36	379137/379137	---M--	200	added ('OK')	image/png	etag:c10ddbe3aedfb13977feef3c7c00d084	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/9d43890d-79c4-49e3-96d0-811ef736d7c3_rw_1920.png?h=1d142854dc53267570f7b99040186354	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/9d43890d-79c4-49e3-96d0-811ef736d7c3_rw_1920e1c7.png	(from https://rentz.com.br/google-allo)
01:45:36	2852733/2852733	---M--	200	added ('OK')	image/png	etag:153922080416744dbfebe29d0ee1d97d	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/926f6d5c-fe21-42cc-af58-bb248695a04e.png?h=6b03242f899f54c0d431881be0cc2b83	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/926f6d5c-fe21-42cc-af58-bb248695a04e4e3d.png	(from https://rentz.com.br/google-allo)
01:45:37	1885871/1885871	---M--	200	added ('OK')	image/png	etag:6ac8d5a292c0711c80535b3be79150f2	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/926f6d5c-fe21-42cc-af58-bb248695a04e_rw_1920.png?h=d2debd735fb731a30081d96b0d7019a0	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/926f6d5c-fe21-42cc-af58-bb248695a04e_rw_192048ee.png	(from https://rentz.com.br/google-allo)
01:45:37	2665569/2665569	---M--	200	added ('OK')	image/png	etag:8b4ebbc333b3533f742c3b32ac36b6a4	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/5764f68c-d0ae-4627-92ad-c9bb2950a546.png?h=ff5778b2191895bb0853ab517d57c7dd	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/5764f68c-d0ae-4627-92ad-c9bb2950a5465cf1.png	(from https://rentz.com.br/google-allo)
01:45:38	1761864/1761864	---M--	200	added ('OK')	image/png	etag:a815175c1e4c91173aa12a2bc617c585	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/5764f68c-d0ae-4627-92ad-c9bb2950a546_rw_1920.png?h=6455aa4f0105aba9c748e690fd2093e3	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/5764f68c-d0ae-4627-92ad-c9bb2950a546_rw_192040e9.png	(from https://rentz.com.br/google-allo)
01:45:38	2856558/2856558	---M--	200	added ('OK')	image/png	etag:522cdac37eb53b9e2c1bd258ce6b2749	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/5822136d-b844-4f61-9067-a17ce5d7db24.png?h=5d510cec306ca6621c521feea10b964e	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/5822136d-b844-4f61-9067-a17ce5d7db2419e2.png	(from https://rentz.com.br/google-allo)
01:45:38	1970236/1970236	---M--	200	added ('OK')	image/png	etag:a97fdc37f4846b718c8e4b8cd45fa77d	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/5822136d-b844-4f61-9067-a17ce5d7db24_rw_1920.png?h=158edbe0880d507616c7dd15918f5ee2	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/5822136d-b844-4f61-9067-a17ce5d7db24_rw_19202a70.png	(from https://rentz.com.br/google-allo)
01:45:39	2805642/2805642	---M--	200	added ('OK')	image/png	etag:a65a12d213b8e757f665baebdc511eda	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/26ee5a62-cddd-448b-bcb6-95a928e0c048.png?h=128c8f0327213f1c5b05955166491b00	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/26ee5a62-cddd-448b-bcb6-95a928e0c0480f83.png	(from https://rentz.com.br/google-allo)
01:45:40	73104/73104	---M--	200	added ('OK')	text/css	etag:57984a6af81092acdacced644c94b0f6	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/7820c5a4e2dc37260ed3469c40d2622f1698414657.css?h=adcb2e8566da9b07d2069aa6cef950b0	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/7820c5a4e2dc37260ed3469c40d2622f1698414657f8e3.css	(from https://rentz.com.br/kitkat-1)
01:45:40	2095897/2095897	---M--	200	added ('OK')	image/png	etag:4bf8cb2957e2997be1e0b89831273448	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/26ee5a62-cddd-448b-bcb6-95a928e0c048_rw_1920.png?h=07692ac283dc2d42dcc98e6aae9237a2	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/26ee5a62-cddd-448b-bcb6-95a928e0c048_rw_192046a1.png	(from https://rentz.com.br/google-allo)
01:45:40	1303162/1303162	---M--	200	added ('OK')	image/png	etag:0c49de4ec1f6222b68a03bf73340a709	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/039d9597-0a4d-4456-a621-8de00599a9f7.png?h=8a7a8076deaa7d72892095bf40a24a2c	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/039d9597-0a4d-4456-a621-8de00599a9f7de8b.png	(from https://rentz.com.br/kitkat-1)
01:45:41	2769306/2769306	---M--	200	added ('OK')	image/png	etag:c5e777f7148c268d24fad79984623e29	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/039d9597-0a4d-4456-a621-8de00599a9f7_rw_1920.png?h=38c6c7afb86df08d7bbd55b60a151e43	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/039d9597-0a4d-4456-a621-8de00599a9f7_rw_192077d3.png	(from https://rentz.com.br/kitkat-1)
01:45:41	389455/389455	---M--	200	added ('OK')	image/png	etag:311d6485a26db33e247d73e5987c508e	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/78bcc749-d6be-4f4f-8773-b4a2660915fc.png?h=efd8d831d15716efb728f7bbe17aae1c	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/78bcc749-d6be-4f4f-8773-b4a2660915fc1d4e.png	(from https://rentz.com.br/kitkat-1)
01:45:41	962650/962650	---M--	200	added ('OK')	image/png	etag:455d819da2261516b584116b8de0a299	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/78bcc749-d6be-4f4f-8773-b4a2660915fc_rw_1920.png?h=8a34e1ac461fe083900eb748446ed59e	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/78bcc749-d6be-4f4f-8773-b4a2660915fc_rw_1920e112.png	(from https://rentz.com.br/kitkat-1)
01:45:42	641321/641321	---M--	200	added ('OK')	image/png	etag:613fdbc5a980d427f2035c2e6d75f6d5	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/ca729bdd-b629-4ca3-8c97-98e9dceaea05.png?h=a24cb21ff9b95595adf543e6532105a6	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/ca729bdd-b629-4ca3-8c97-98e9dceaea05e23f.png	(from https://rentz.com.br/kitkat-1)
01:45:42	1541261/1541261	---M--	200	added ('OK')	image/png	etag:10c47f8ff9867ffdc358dd0e4a0136cd	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/ca729bdd-b629-4ca3-8c97-98e9dceaea05_rw_1920.png?h=26a69bf7a7cc17da7f4b176a4e871e43	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/ca729bdd-b629-4ca3-8c97-98e9dceaea05_rw_192060f6.png	(from https://rentz.com.br/kitkat-1)
01:45:43	742995/742995	---M--	200	added ('OK')	image/png	etag:935a69c5a3e6f67939464d52dbb19ff8	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/4be636a6-4133-43c2-bcd1-c2faff2c8335.png?h=6154dc978a9afdbbbe49f6b288e34841	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/4be636a6-4133-43c2-bcd1-c2faff2c8335963a.png	(from https://rentz.com.br/kitkat-1)
01:45:43	853178/853178	---M--	200	added ('OK')	image/png	etag:7263857da49b8ed4b3e7838a5d3680c3	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/4be636a6-4133-43c2-bcd1-c2faff2c8335_rw_1920.png?h=41957ac667e9f36f1181347cdb2795ba	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/4be636a6-4133-43c2-bcd1-c2faff2c8335_rw_1920a9cc.png	(from https://rentz.com.br/kitkat-1)
01:45:43	557305/557305	---M--	200	added ('OK')	image/png	etag:e49b11bc31dea257167a76eb0a23a765	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/a03e2307-7331-4539-b7d8-aa03e86035b6.png?h=9a78714fed8ab5db713e8332b982730d	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/a03e2307-7331-4539-b7d8-aa03e86035b66070.png	(from https://rentz.com.br/the-wall-street-journal-1)
01:45:43	869742/869742	---M--	200	added ('OK')	image/png	etag:d946bff3d0e35085e9a5d2c5fa3e8d67	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/a03e2307-7331-4539-b7d8-aa03e86035b6_rw_1920.png?h=6f08aade6e4453cf03a912c28704d6f8	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/a03e2307-7331-4539-b7d8-aa03e86035b6_rw_19204e19.png	(from https://rentz.com.br/the-wall-street-journal-1)
01:45:44	392883/392883	---M--	200	added ('OK')	image/png	etag:41c8f40e43640531ff404ab88f501a31	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/c383cd87-507f-40bb-8b83-d09697c3951e.png?h=b1afdafe63b666fbc1c6cfdb258144af	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/c383cd87-507f-40bb-8b83-d09697c3951ef327.png	(from https://rentz.com.br/the-wall-street-journal-1)
01:45:44	564842/564842	---M--	200	added ('OK')	image/png	etag:93896c13d54c38760326cc6ab53e1db3	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/c383cd87-507f-40bb-8b83-d09697c3951e_rw_1920.png?h=d8905cb5ee23cb024190c55e877e4077	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/c383cd87-507f-40bb-8b83-d09697c3951e_rw_19204f16.png	(from https://rentz.com.br/the-wall-street-journal-1)
01:45:45	505675/505675	---M--	200	added ('OK')	image/png	etag:d1ec91aa598f2ffca201641edacc78f3	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/6a4545de-2c7d-4217-96b3-a9d0b1c14496.png?h=ade50086b5303af6cd91307c648dd2f3	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/6a4545de-2c7d-4217-96b3-a9d0b1c144968ff2.png	(from https://rentz.com.br/the-wall-street-journal-1)
01:45:45	805880/805880	---M--	200	added ('OK')	image/png	etag:1a2090dfd1b1d8df31f1a21d2eb288a0	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/6a4545de-2c7d-4217-96b3-a9d0b1c14496_rw_1920.png?h=bb29e0a69e67134d470d1dd7e5d65292	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/6a4545de-2c7d-4217-96b3-a9d0b1c14496_rw_19202205.png	(from https://rentz.com.br/the-wall-street-journal-1)
01:45:45	833550/833550	---M--	200	added ('OK')	image/png	etag:9704eea48a994a76faab2c7d9a1df37a	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/eb7035f9-d23f-47a1-9ae1-f336bd529b8d.png?h=fed25a00a56e5b1f9095ccb83611cc6e	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/eb7035f9-d23f-47a1-9ae1-f336bd529b8d3293.png	(from https://rentz.com.br/the-wall-street-journal-1)
01:45:45	1009815/1009815	---M--	200	added ('OK')	image/png	etag:85ab8ef65d238738fcad5741a08419b3	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/eb7035f9-d23f-47a1-9ae1-f336bd529b8d_rw_1920.png?h=966a2d918accb389d886a6e6a3784da4	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/eb7035f9-d23f-47a1-9ae1-f336bd529b8d_rw_1920bd18.png	(from https://rentz.com.br/the-wall-street-journal-1)
01:45:46	1720102/1720102	---M--	200	added ('OK')	image/png	etag:7139cf30bbb72891ec7ca9cb965de0af	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/f65ebc5f-d0de-4066-ba76-e13e8f8f63a8.png?h=f19936179809c11615c1aea3ca253b6f	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/f65ebc5f-d0de-4066-ba76-e13e8f8f63a8669c.png	(from https://rentz.com.br/the-wall-street-journal-1)
01:45:46	1973193/1973193	---M--	200	added ('OK')	image/png	etag:76b853f8073c71b4aaf1b0d53365aa85	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/f65ebc5f-d0de-4066-ba76-e13e8f8f63a8_rw_1920.png?h=6ff26d712237f0b78a569269285ae49c	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/f65ebc5f-d0de-4066-ba76-e13e8f8f63a8_rw_1920b1c7.png	(from https://rentz.com.br/the-wall-street-journal-1)
01:45:47	853966/853966	---M--	200	added ('OK')	image/png	etag:fba45887a6e5eee7d9d31e2d7e4d1261	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/570c24a1-df37-4221-a884-ddae92bd462d.png?h=cc528f0d9d43601a50806065f7135607	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/570c24a1-df37-4221-a884-ddae92bd462d58c3.png	(from https://rentz.com.br/the-wall-street-journal-1)
01:45:47	1034108/1034108	---M--	200	added ('OK')	image/png	etag:14657f2a8093da381834c5bd443aaca2	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/570c24a1-df37-4221-a884-ddae92bd462d_rw_1920.png?h=8623579452759b8fc65b1c6db925afb9	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/570c24a1-df37-4221-a884-ddae92bd462d_rw_19202475.png	(from https://rentz.com.br/the-wall-street-journal-1)
01:45:47	1805731/1805731	---M--	200	added ('OK')	image/png	etag:ec3cef6391843835dd3313d416d5fa94	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/415a917c-904f-47f9-aee2-cb9e263928a3.png?h=b1de598bda7357280888c4ca1af2e619	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/415a917c-904f-47f9-aee2-cb9e263928a36278.png	(from https://rentz.com.br/the-wall-street-journal-1)
01:45:48	2195982/2195982	---M--	200	added ('OK')	image/png	etag:b4ba83f8e86b18fca3630f34930a932d	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/415a917c-904f-47f9-aee2-cb9e263928a3_rw_1920.png?h=984000a082013e6031d9329d971e7073	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/415a917c-904f-47f9-aee2-cb9e263928a3_rw_192084ed.png	(from https://rentz.com.br/the-wall-street-journal-1)
01:45:48	982526/982526	---M--	200	added ('OK')	image/png	etag:9ccbd17c08ab38fb51ede765ea174a71	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/dbd1c0b3-42cf-481f-bb29-ec91fbd1c038.png?h=c9054e0db826e437cb1b4232242e1c17	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/dbd1c0b3-42cf-481f-bb29-ec91fbd1c0380321.png	(from https://rentz.com.br/the-wall-street-journal-1)
01:45:49	892501/892501	---M--	200	added ('OK')	image/png	etag:efee3a157f536033fa1c58248359356b	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/dbd1c0b3-42cf-481f-bb29-ec91fbd1c038_rw_1920.png?h=7155ff7e0c4a98f68056eb51a4ec6ecb	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/dbd1c0b3-42cf-481f-bb29-ec91fbd1c038_rw_19203969.png	(from https://rentz.com.br/the-wall-street-journal-1)
01:45:49	645207/645207	---M--	200	added ('OK')	image/png	etag:dc5319f0836b35e42b06482c7e9f42fd	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/fe72e76c-7ccf-45a8-9164-60d678257745.png?h=f214e2b56dfc0fbcc95d34af9f1e6585	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/fe72e76c-7ccf-45a8-9164-60d678257745a317.png	(from https://rentz.com.br/ccxp-1)
01:45:50	1790239/1790239	---M--	200	added ('OK')	image/png	etag:185c9d162b790a8077cc29d42fe89db8	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/fe72e76c-7ccf-45a8-9164-60d678257745_rw_1920.png?h=5c12e24ffc79b2a73c96945dbb69ef03	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/fe72e76c-7ccf-45a8-9164-60d678257745_rw_1920334b.png	(from https://rentz.com.br/ccxp-1)
01:45:50	82697/82697	---M--	200	added ('OK')	image/png	etag:d29b68b91ed3f56247876c251b98ea0a	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/93037c43-0a92-4ded-968a-1704df7c23e3.png?h=89109304a145fbf736b741f96844b048	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/93037c43-0a92-4ded-968a-1704df7c23e3ce86.png	(from https://rentz.com.br/ccxp-1)
01:45:50	248946/248946	---M--	200	added ('OK')	image/png	etag:a4be57e213f8124c3913c063585628b5	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/93037c43-0a92-4ded-968a-1704df7c23e3_rw_1920.png?h=96a98eee205ad913270d11f0622aa6d6	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/93037c43-0a92-4ded-968a-1704df7c23e3_rw_192055f5.png	(from https://rentz.com.br/ccxp-1)
01:45:50	115149/115149	---M--	200	added ('OK')	image/png	etag:e1aa9b3e7a94c284910c98d4407ce9ae	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/76e7337f-4a17-4eb4-91c3-c6659fbe8167.png?h=593af69283b6dc1e174ff3a899464f53	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/76e7337f-4a17-4eb4-91c3-c6659fbe81675b31.png	(from https://rentz.com.br/ccxp-1)
01:45:50	288556/288556	---M--	200	added ('OK')	image/png	etag:335928179d77cf807781527ea7e6df21	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/76e7337f-4a17-4eb4-91c3-c6659fbe8167_rw_1920.png?h=c7837f649356744d3466f22f28e7b404	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/76e7337f-4a17-4eb4-91c3-c6659fbe8167_rw_1920ef3f.png	(from https://rentz.com.br/ccxp-1)
01:45:51	169837/169837	---M--	200	added ('OK')	image/png	etag:05b206d6f2ef8f6b1c04f95b07b2ce08	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/4b0d25b3-bef8-4cec-b683-e53b9c5be985.png?h=acf1dc6e5a0c264bffbce09d0053e48b	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/4b0d25b3-bef8-4cec-b683-e53b9c5be985df8e.png	(from https://rentz.com.br/ccxp-1)
